order_id,order_date,customer_id,customer_name,country,product_id,category,quantity,unit_price,payment_method,order_status,platform
WEB-11088,2026-05-25,CUST-238,Leah Warner,AU,PROD-004,Books,2,41.42,Debit Card,Returned,Mobile App
WEB-11089,2026-02-04,CUST-186,Julie Torres,FR,PROD-045,Sports,4,150.84,PayPal,Returned,Mobile Web
WEB-11090,2025-12-14,CUST-226,Tiffany Holden,CA,PROD-032,Clothing,3,83.09,Credit Card,Returned,Mobile App
WEB-11091,2026-01-09,CUST-196,Timothy Trujillo,IN,PROD-054,Books,4,15.33,Credit Card,Returned,Desktop Web
WEB-11092,2025-09-26,CUST-289,Phillip Green,AU,PROD-096,Electronics,3,666.64,UPI,Returned,Desktop Web
WEB-11093,2026-08-07,CUST-391,Morgan Larson,FR,PROD-034,Books,4,13.43,UPI,Completed,Mobile App
WEB-11094,2025-09-28,CUST-387,Robert Payne,DE,PROD-043,Home,3,68.87,Debit Card,Cancelled,Mobile App
WEB-11095,2025-09-16,CUST-240,Alexandra Stark,CA,PROD-093,Home,1,180.65,PayPal,Completed,Mobile Web
WEB-11096,2026-01-31,CUST-271,Brittany Sanders,AU,PROD-050,Sports,5,40.25,Debit Card,Returned,Mobile Web
WEB-11097,2026-02-19,CUST-150,Martha Hernandez,AU,PROD-009,Books,5,25.15,PayPal,Completed,Desktop Web
WEB-11098,2026-03-22,CUST-115,Joseph Webb,CA,PROD-017,Clothing,3,-92.52,Debit Card,Completed,Mobile Web
WEB-11099,2025-10-23,CUST-132,Reginald Williams,CA,PROD-082,Clothing,2,75.05,PayPal,Cancelled,Mobile Web
WEB-11100,2026-08-19,CUST-253,Stephen Keller,UK,PROD-034,Books,1,15.33,Credit Card,Cancelled,Mobile App
WEB-11101,2026-04-25,CUST-251,James Evans,DE,PROD-095,Sports,2,106.1,PayPal,Completed,Mobile App
WEB-11102,2026-05-25,CUST-311,Sarah Shields MD,AU,PROD-057,Clothing,4,46.21,PayPal,Returned,Desktop Web
WEB-11103,2026-04-10,CUST-202,Kenneth Hall,AU,PROD-013,Home,4,25.8,UPI,Returned,Mobile Web
WEB-11104,2026-03-03,CUST-238,Anthony Myers,UNKNOWN,PROD-061,Electronics,5,193.15,PayPal,Cancelled,Desktop Web
WEB-11105,2025-09-24,CUST-117,Robert Newman,AU,PROD-078,Home,2,136.96,PayPal,Returned,Mobile Web
WEB-11106,2026-04-27,CUST-162,Kelly Smith,IN,PROD-011,Electronics,3,134.04,UPI,Returned,Mobile Web
WEB-11107,2025-11-08,CUST-314,Timothy Martin,DE,PROD-078,Home,2,229.25,UPI,Returned,Mobile App
WEB-11108,2026-03-21,,Michael Reid,IN,PROD-005,Sports,1,126.4,Credit Card,Completed,Mobile Web
WEB-11109,2026-05-11,CUST-262,Erik Thomas,AU,PROD-022,Clothing,2,90.92,PayPal,Cancelled,Mobile App
WEB-11110,2026-07-31,CUST-268,Claudia Jones DDS,IN,PROD-042,Clothing,3,95.76,Credit Card,Completed,Mobile Web
WEB-11111,2026-06-01,CUST-251,Joseph Kennedy,FR,PROD-031,Electronics,4,56.65,Debit Card,Completed,Mobile App
WEB-11112,2026-08-13,CUST-278,Andrea Wood,AU,PROD-081,Electronics,5,178.12,Credit Card,Returned,Mobile Web
WEB-11113,2026-06-17,CUST-246,Kenneth Wilson,UK,PROD-065,Sports,4,159.17,Debit Card,Returned,Mobile Web
WEB-11114,2026-04-11,CUST-253,Monique Stephens,IN,PROD-024,Books,2,41.24,UPI,Cancelled,Mobile App
WEB-11115,2026-07-07,CUST-160,Dakota Smith,IN,PROD-050,Sports,3,124.48,Debit Card,Cancelled,Desktop Web
WEB-11116,2026-06-18,CUST-124,Shannon Johnson,US,PROD-082,Clothing,4,78.95,Credit Card,Returned,Mobile Web
WEB-11117,2026-02-17,CUST-241,Courtney Cross,UK,PROD-046,Electronics,4,662.78,UPI,Cancelled,Mobile App
WEB-11118,2025-09-22,CUST-247,Sheri Thompson,US,PROD-090,Sports,2,259.59,Debit Card,Completed,Mobile App
WEB-11119,2026-03-22,CUST-288,Lance Morrow,UK,PROD-032,Clothing,5,43.58,Debit Card,Cancelled,Desktop Web
WEB-11120,2025-10-20,CUST-104,Stephanie May MD,UK,PROD-083,Home,3,173.65,PayPal,Completed,Mobile Web
WEB-11121,2026-07-10,CUST-359,Patrick Gilbert,DE,PROD-054,Books,5,15.61,PayPal,Cancelled,Mobile App
WEB-11122,2026-03-18,CUST-372,Katherine Walker,FR,PROD-024,Books,4,44.21,Credit Card,Completed,Mobile App
WEB-11123,2025-11-18,CUST-383,Timothy Petty,US,PROD-078,Home,-5,238.0,PayPal,Completed,Mobile App
WEB-11124,2026-01-19,CUST-358,Dean Cross,US,PROD-011,Electronics,2,789.33,UPI,Completed,Desktop Web
WEB-11125,2025-11-29,CUST-286,Matthew Friedman,US,PROD-048,Home,5,206.99,Credit Card,Cancelled,Mobile Web
WEB-10001,2026-08-11,CUST-119,Sarah Schmidt,UK,PROD-049,Books,3,18.21,UPI,Cancelled,Mobile Web
WEB-11127,2026-07-27,,Amanda Williams,UK,PROD-072,Clothing,4,109.16,PayPal,Cancelled,Mobile App
WEB-11128,2026-04-28,CUST-236,Gary Green,IN,PROD-034,Books,1,19.15,UPI,Completed,Mobile App
WEB-11129,2025-12-07,CUST-244,Joshua Scott,US,PROD-084,Books,5,18.21,UPI,Completed,Desktop Web
WEB-11130,2026-01-03,CUST-186,Gary Faulkner,DE,PROD-034,Books,1,8.39,Credit Card,Returned,Desktop Web
WEB-10001,2025-09-26,CUST-120,Miguel Davis,IN,PROD-087,Clothing,2,72.65,Debit Card,Cancelled,Desktop Web
WEB-11132,2025-12-27,CUST-135,Jenna Horton,FR,PROD-093,Home,5,47.15,PayPal,Cancelled,Mobile App
WEB-11133,2026-03-16,CUST-370,Lisa Caldwell,FR,PROD-086,Electronics,1,778.52,UPI,Cancelled,Mobile App
WEB-11134,2026-06-08,CUST-119,Jonathan Cross,US,PROD-027,Clothing,3,39.9,Debit Card,Cancelled,Desktop Web
WEB-11135,2026-09-05,CUST-102,Jason Johnson,UK,PROD-089,Books,3,24.55,Credit Card,Completed,Desktop Web
WEB-11136,2026-03-22,CUST-259,Lisa Johnson,CA,PROD-082,Clothing,3,60.03,PayPal,Completed,Mobile Web
WEB-11137,2026-04-25,CUST-123,Erica Weber,CA,PROD-028,Home,2,129.44,Credit Card,Cancelled,Mobile App
WEB-11138,2026-05-20,CUST-210,Kimberly Davis,DE,PROD-088,Home,2,140.8,UPI,Completed,Desktop Web
WEB-11139,2026-06-04,CUST-385,Amanda Wright,IN,PROD-014,Books,1,43.01,UPI,Completed,Mobile Web
WEB-11140,2025-11-05,CUST-315,Craig Brown,IN,PROD-084,Books,1,32.98,UPI,Completed,Mobile App
WEB-11141,2026-02-03,CUST-238,Jonathan Gates,FR,PROD-027,Clothing,3,15.95,PayPal,Completed,Mobile App
WEB-11142,2026-01-06,CUST-131,Barbara Charles,CA,PROD-048,Home,5,47.55,Debit Card,Cancelled,Mobile App
WEB-11143,2025-12-21,,Adam Evans,AU,PROD-087,Clothing,2,49.87,Debit Card,Cancelled,Desktop Web
WEB-11144,2026-08-08,CUST-176,Jessica Saunders,AU,PROD-039,Books,2,29.22,Debit Card,Returned,Mobile Web
WEB-11145,2026-02-01,CUST-325,David Mills,UK,PROD-004,Books,4,42.3,UPI,Cancelled,Mobile App
WEB-11146,2026-02-07,CUST-270,Kelly Robinson,CA,PROD-057,Clothing,1,48.1,Debit Card,Completed,Mobile App
WEB-11147,2026-02-09,CUST-202,Christopher Tran,AU,PROD-083,Home,2,50.93,Debit Card,Completed,Mobile Web
WEB-11148,2025-12-24,CUST-215,Christina Kelly,CA,PROD-032,Clothing,4,70.54,Debit Card,Completed,Desktop Web
WEB-11149,2026-01-09,CUST-329,Jennifer Martin,DE,PROD-012,Clothing,2,18.52,Credit Card,Returned,Desktop Web
WEB-11150,2025-09-30,CUST-239,Danielle Foster,DE,PROD-025,Sports,1,172.19,PayPal,Cancelled,Desktop Web
WEB-11151,2025-11-08,CUST-301,Brett Snyder,FR,PROD-053,Home,5,23.06,Debit Card,Returned,Mobile Web
WEB-11152,2026-02-22,CUST-178,Christina Clarke,FR,PROD-041,Electronics,5,503.42,Debit Card,Returned,Mobile App
WEB-11153,2025-12-05,CUST-301,Kristen Smith,AU,PROD-007,Clothing,3,106.78,Debit Card,Completed,Desktop Web
WEB-11154,2026-03-16,CUST-150,Deborah Underwood,US,PROD-060,Sports,3,106.24,Debit Card,Cancelled,Mobile App
WEB-11155,2025-12-30,CUST-177,Katherine Pruitt,US,PROD-040,Sports,3,190.29,Credit Card,Cancelled,Desktop Web
WEB-11156,2025-12-29,CUST-263,Michelle Wilson,UNKNOWN,PROD-046,Electronics,2,132.23,UPI,Completed,Mobile App
WEB-11157,2025-11-12,CUST-250,Miguel Brown,DE,PROD-048,Home,4,138.46,Debit Card,Completed,Mobile App
WEB-11158,2026-03-18,CUST-114,Nicholas Long,UK,PROD-053,Home,2,143.82,Credit Card,Returned,Desktop Web
WEB-11159,2026-09-04,CUST-263,Ryan Williams,IN,PROD-025,Sports,2,218.54,PayPal,Cancelled,Desktop Web
WEB-11160,2026-04-06,CUST-141,Adam Diaz,DE,PROD-047,Clothing,3,43.57,UPI,Completed,Mobile Web
WEB-11161,2025-11-23,CUST-395,Julia Dorsey,US,PROD-068,Home,5,102.03,PayPal,Completed,Mobile App
WEB-11162,2025-11-24,CUST-369,Glenn Cox,DE,PROD-054,Books,4,28.53,Credit Card,Completed,Mobile App
WEB-11163,2025-09-25,CUST-206,Sara Singh,CA,PROD-075,Sports,1,184.39,Credit Card,Cancelled,Mobile Web
WEB-11164,2026-07-29,CUST-370,Keith Peck,UNKNOWN,PROD-058,Home,2,28.33,PayPal,Returned,Mobile Web
WEB-11165,2026-07-19,CUST-105,Michael Edwards,US,PROD-040,Sports,2,181.49,PayPal,Completed,Mobile App
WEB-11166,2026-04-26,CUST-232,Peter Williams,AU,PROD-012,Clothing,1,99.71,PayPal,Returned,Desktop Web
WEB-11167,2026-03-11,CUST-368,Theresa Neal,FR,PROD-026,Electronics,2,449.37,Debit Card,Cancelled,Mobile Web
WEB-11168,2025-10-24,CUST-283,Christopher Gillespie,DE,PROD-035,Sports,4,229.02,PayPal,Cancelled,Mobile App
WEB-11169,2026-03-02,CUST-144,James Cole,DE,PROD-074,Books,1,12.66,PayPal,Cancelled,Desktop Web
WEB-11170,2026-01-27,CUST-159,John Russell,DE,PROD-050,Sports,5,67.51,UPI,Cancelled,Mobile Web
WEB-11171,2026-09-13,CUST-259,Christopher Miller,FR,PROD-058,Home,5,166.04,UPI,Completed,Desktop Web
WEB-11172,2026-02-10,CUST-322,Joseph Miller,FR,PROD-018,Home,4,246.27,PayPal,Completed,Mobile Web
WEB-11173,2026-05-12,CUST-285,Jennifer Campbell,IN,PROD-075,Sports,1,295.39,Credit Card,Returned,Mobile App
WEB-11174,2026-07-17,CUST-324,John Palmer,FR,PROD-048,Home,-4,232.03,PayPal,Completed,Mobile Web
WEB-11175,2026-09-14,CUST-228,Tracy Jones,AU,PROD-033,Home,4,162.52,PayPal,Completed,Mobile App
WEB-11176,2026-07-16,CUST-226,Mary Kent,IN,PROD-071,Electronics,3,765.99,Debit Card,Completed,Desktop Web
WEB-11177,2025-09-29,CUST-287,Louis Richards,AU,PROD-093,Home,1,126.7,PayPal,Completed,Mobile App
WEB-11178,2025-11-20,CUST-158,Amanda Shaw,CA,PROD-077,Clothing,2,54.71,UPI,Returned,Desktop Web
WEB-11179,2026-03-09,CUST-298,Kelli Berry,AU,PROD-005,Sports,1,282.88,Debit Card,Cancelled,Mobile App
WEB-11180,2026-07-15,CUST-129,Patrick Nguyen,IN,PROD-016,Electronics,1,563.75,Debit Card,Cancelled,Desktop Web
WEB-11181,2025-11-04,CUST-335,Mr. Christopher Stanley,CA,PROD-027,Clothing,4,77.37,PayPal,Cancelled,Desktop Web
WEB-11182,2025-11-01,CUST-180,Craig Murray,UK,PROD-093,Home,4,31.75,UPI,Cancelled,Mobile App
WEB-11183,2026-05-19,CUST-197,Mark Hansen,US,PROD-089,Books,3,38.56,UPI,Returned,Desktop Web
WEB-11184,2025-12-07,CUST-209,Dean Knight,AU,PROD-009,Books,5,32.51,Credit Card,Completed,Mobile Web
WEB-11185,2026-01-14,,Rebecca Wyatt,FR,PROD-028,Home,3,220.5,PayPal,Cancelled,Mobile Web
WEB-11186,2026-02-12,CUST-387,Deanna Ortega,UK,PROD-035,Sports,1,122.83,UPI,Completed,Mobile App
WEB-10001,2026-01-07,CUST-371,Sean Robbins,AU,PROD-003,Home,1,166.34,Debit Card,Returned,Desktop Web
WEB-11188,2026-07-19,CUST-360,Destiny Sloan,US,PROD-026,Electronics,4,342.19,Credit Card,Cancelled,Mobile App
WEB-11189,2026-05-02,CUST-117,Benjamin Scott,CA,PROD-019,Books,1,15.01,UPI,Cancelled,Desktop Web
WEB-11190,2026-02-24,CUST-206,Holly Chandler,IN,PROD-099,Books,5,18.73,Debit Card,Returned,Mobile App
WEB-10001,2025-09-14,CUST-119,Shannon Jenkins,IN,PROD-027,Clothing,3,40.81,PayPal,Completed,Desktop Web
WEB-11192,2025-11-19,CUST-142,Julia Roberts,US,PROD-024,Books,2,15.91,Debit Card,Completed,Desktop Web
WEB-11193,2025-11-03,CUST-134,Brittany Glover,UK,PROD-061,Electronics,5,146.49,Credit Card,Cancelled,Mobile App
WEB-11194,2026-03-29,CUST-110,Judy Adams,UK,PROD-088,Home,4,212.97,Debit Card,Cancelled,Mobile Web
WEB-11195,2025-10-17,CUST-242,Jonathan Martin,CA,PROD-004,Books,1,41.61,PayPal,Cancelled,Mobile App
WEB-11196,2026-06-06,CUST-360,Chad Hunt,FR,PROD-073,Home,4,157.86,UPI,Returned,Mobile App
WEB-11197,2026-09-01,CUST-106,Courtney Barton,FR,PROD-054,Books,2,16.53,Debit Card,Cancelled,Mobile Web
WEB-11198,2025-11-27,CUST-264,Caitlin Garner,FR,PROD-049,Books,2,36.15,Credit Card,Completed,Mobile App
WEB-11199,2026-02-12,CUST-295,Katie Cruz,AU,PROD-068,Home,4,21.75,UPI,Cancelled,Desktop Web
WEB-11200,2026-07-02,CUST-246,Maria Jackson,CA,PROD-002,Clothing,4,99.7,PayPal,Completed,Mobile App
